"country","year","age_grp","avg_schooling"
"Niger",2041,"15-19",3.7705824175824
"Niger",2041,"20-24",3.15461538461538
"Niger",2041,"25-29",2.73325274725275
"Niger",2041,"30-34",2.42369230769231
"Niger",2041,"35-39",1.9660989010989
"Niger",2041,"40-44",1.50074725274725
"Niger",2041,"45-49",1.08350549450549
"Niger",2041,"50-54",0.793780219780219
"Niger",2041,"55-59",0.7238021978022
"Niger",2041,"60-64",0.744604395604394
"Niger",2041,"65-999",0.727337486727127
"Niger",2042,"15-19",3.81325274725273
"Niger",2042,"20-24",3.18846153846154
"Niger",2042,"25-29",2.76254945054945
"Niger",2042,"30-34",2.44969230769231
"Niger",2042,"35-39",1.9867032967033
"Niger",2042,"40-44",1.51545054945055
"Niger",2042,"45-49",1.09294505494505
"Niger",2042,"50-54",0.799428571428571
"Niger",2042,"55-59",0.729362637362639
"Niger",2042,"60-64",0.751186813186811
"Niger",2042,"65-999",0.733867682139881
"Niger",2043,"15-19",3.85592307692306
"Niger",2043,"20-24",3.22230769230769
"Niger",2043,"25-29",2.79184615384616
"Niger",2043,"30-34",2.47569230769231
"Niger",2043,"35-39",2.00730769230769
"Niger",2043,"40-44",1.53015384615384
"Niger",2043,"45-49",1.10238461538462
"Niger",2043,"50-54",0.805076923076921
"Niger",2043,"55-59",0.73492307692308
"Niger",2043,"60-64",0.757769230769229
"Niger",2043,"65-999",0.740397877552635
"Niger",2044,"15-19",3.89859340659339
"Niger",2044,"20-24",3.25615384615385
"Niger",2044,"25-29",2.82114285714286
"Niger",2044,"30-34",2.50169230769231
"Niger",2044,"35-39",2.02791208791209
"Niger",2044,"40-44",1.54485714285714
"Niger",2044,"45-49",1.11182417582418
"Niger",2044,"50-54",0.810725274725273
"Niger",2044,"55-59",0.740483516483518
"Niger",2044,"60-64",0.764351648351647
"Niger",2044,"65-999",0.746928072965389
"Niger",2045,"15-19",3.94126373626372
"Niger",2045,"20-24",3.28999999999999
"Niger",2045,"25-29",2.85043956043956
"Niger",2045,"30-34",2.52769230769231
"Niger",2045,"35-39",2.04851648351648
"Niger",2045,"40-44",1.55956043956044
"Niger",2045,"45-49",1.12126373626374
"Niger",2045,"50-54",0.816373626373625
"Niger",2045,"55-59",0.746043956043959
"Niger",2045,"60-64",0.770934065934064
"Niger",2045,"65-999",0.753458268378145
"Niger",2046,"15-19",3.98393406593405
"Niger",2046,"20-24",3.32384615384615
"Niger",2046,"25-29",2.87973626373626
"Niger",2046,"30-34",2.55369230769231
"Niger",2046,"35-39",2.06912087912088
"Niger",2046,"40-44",1.57426373626373
"Niger",2046,"45-49",1.1307032967033
"Niger",2046,"50-54",0.822021978021978
"Niger",2046,"55-59",0.751604395604398
"Niger",2046,"60-64",0.777516483516482
"Niger",2046,"65-999",0.759988463790899
"Niger",2047,"15-19",4.02660439560438
"Niger",2047,"20-24",3.3576923076923
"Niger",2047,"25-29",2.90903296703297
"Niger",2047,"30-34",2.57969230769231
"Niger",2047,"35-39",2.08972527472528
"Niger",2047,"40-44",1.58896703296703
"Niger",2047,"45-49",1.14014285714286
"Niger",2047,"50-54",0.827670329670328
"Niger",2047,"55-59",0.757164835164838
"Niger",2047,"60-64",0.784098901098899
"Niger",2047,"65-999",0.766518659203653
"Niger",2048,"15-19",4.06927472527471
"Niger",2048,"20-24",3.39153846153846
"Niger",2048,"25-29",2.93832967032967
"Niger",2048,"30-34",2.60569230769231
"Niger",2048,"35-39",2.11032967032967
"Niger",2048,"40-44",1.60367032967033
"Niger",2048,"45-49",1.14958241758242
"Niger",2048,"50-54",0.83331868131868
"Niger",2048,"55-59",0.762725274725277
"Niger",2048,"60-64",0.790681318681317
"Niger",2048,"65-999",0.773048854616407
"Niger",2049,"15-19",4.11194505494504
"Niger",2049,"20-24",3.42538461538462
"Niger",2049,"25-29",2.96762637362637
"Niger",2049,"30-34",2.63169230769231
"Niger",2049,"35-39",2.13093406593406
"Niger",2049,"40-44",1.61837362637362
"Niger",2049,"45-49",1.15902197802198
"Niger",2049,"50-54",0.838967032967032
"Niger",2049,"55-59",0.768285714285716
"Niger",2049,"60-64",0.797263736263735
"Niger",2049,"65-999",0.779579050029161
"Niger",2050,"15-19",4.15461538461537
"Niger",2050,"20-24",3.45923076923077
"Niger",2050,"25-29",2.99692307692308
"Niger",2050,"30-34",2.65769230769231
"Niger",2050,"35-39",2.15153846153846
"Niger",2050,"40-44",1.63307692307692
"Niger",2050,"45-49",1.16846153846154
"Niger",2050,"50-54",0.844615384615382
"Niger",2050,"55-59",0.773846153846156
"Niger",2050,"60-64",0.803846153846152
"Niger",2050,"65-999",0.786109245441915
"Norway",2015,"15-19",9.655
"Norway",2015,"20-24",12.4515384615385
"Norway",2015,"25-29",13.0061538461539
"Norway",2015,"30-34",13.21
"Norway",2015,"35-39",13.3415384615384
"Norway",2015,"40-44",13.3980769230769
"Norway",2015,"45-49",13.2569230769231
"Norway",2015,"50-54",12.8396153846154
"Norway",2015,"55-59",12.3723076923077
"Norway",2015,"60-64",11.655
"Norway",2015,"65-999",10.6881969996551
"Norway",2016,"15-19",9.70775824175824
"Norway",2016,"20-24",12.5187912087912
"Norway",2016,"25-29",13.0881318681319
"Norway",2016,"30-34",13.2993406593406
"Norway",2016,"35-39",13.4361318681318
"Norway",2016,"40-44",13.5003296703296
"Norway",2016,"45-49",13.3599340659341
"Norway",2016,"50-54",12.937978021978
"Norway",2016,"55-59",12.4634505494505
"Norway",2016,"60-64",11.7352747252747
"Norway",2016,"65-999",10.7522136828037
"Norway",2017,"15-19",9.76051648351648
"Norway",2017,"20-24",12.586043956044
"Norway",2017,"25-29",13.1701098901099
"Norway",2017,"30-34",13.3886813186813
"Norway",2017,"35-39",13.5307252747253
"Norway",2017,"40-44",13.6025824175824
"Norway",2017,"45-49",13.4629450549451
"Norway",2017,"50-54",13.0363406593407
"Norway",2017,"55-59",12.5545934065934
"Norway",2017,"60-64",11.8155494505494
"Norway",2017,"65-999",10.8162303659523
"Norway",2018,"15-19",9.81327472527472
"Norway",2018,"20-24",12.6532967032967
"Norway",2018,"25-29",13.2520879120879
"Norway",2018,"30-34",13.478021978022
"Norway",2018,"35-39",13.6253186813187
"Norway",2018,"40-44",13.7048351648351
"Norway",2018,"45-49",13.565956043956
"Norway",2018,"50-54",13.1347032967033
"Norway",2018,"55-59",12.6457362637362
"Norway",2018,"60-64",11.8958241758241
"Norway",2018,"65-999",10.8802470491009
"Norway",2019,"15-19",9.86603296703296
"Norway",2019,"20-24",12.7205494505495
"Norway",2019,"25-29",13.3340659340659
"Norway",2019,"30-34",13.5673626373626
"Norway",2019,"35-39",13.7199120879121
"Norway",2019,"40-44",13.8070879120879
"Norway",2019,"45-49",13.668967032967
"Norway",2019,"50-54",13.2330659340659
"Norway",2019,"55-59",12.7368791208791
"Norway",2019,"60-64",11.9760989010989
"Norway",2019,"65-999",10.9442637322495
"Norway",2020,"15-19",9.91879120879121
"Norway",2020,"20-24",12.7878021978022
"Norway",2020,"25-29",13.4160439560439
"Norway",2020,"30-34",13.6567032967033
"Norway",2020,"35-39",13.8145054945055
"Norway",2020,"40-44",13.9093406593406
"Norway",2020,"45-49",13.771978021978
"Norway",2020,"50-54",13.3314285714286
"Norway",2020,"55-59",12.828021978022
"Norway",2020,"60-64",12.0563736263736
"Norway",2020,"65-999",11.0082804153981
"Norway",2021,"15-19",9.97154945054945
"Norway",2021,"20-24",12.855054945055
"Norway",2021,"25-29",13.498021978022
"Norway",2021,"30-34",13.7460439560439
"Norway",2021,"35-39",13.9090989010989
"Norway",2021,"40-44",14.0115934065934
"Norway",2021,"45-49",13.874989010989
"Norway",2021,"50-54",13.4297912087912
"Norway",2021,"55-59",12.9191648351648
"Norway",2021,"60-64",12.1366483516483
"Norway",2021,"65-999",11.0722970985467
"Norway",2022,"15-19",10.0243076923077
"Norway",2022,"20-24",12.9223076923077
"Norway",2022,"25-29",13.58
"Norway",2022,"30-34",13.8353846153846
"Norway",2022,"35-39",14.0036923076923
"Norway",2022,"40-44",14.1138461538461
"Norway",2022,"45-49",13.978
"Norway",2022,"50-54",13.5281538461539
"Norway",2022,"55-59",13.0103076923077
"Norway",2022,"60-64",12.2169230769231
"Norway",2022,"65-999",11.1363137816953
"Norway",2023,"15-19",10.0770659340659
"Norway",2023,"20-24",12.9895604395604
"Norway",2023,"25-29",13.661978021978
"Norway",2023,"30-34",13.9247252747253
"Norway",2023,"35-39",14.0982857142857
"Norway",2023,"40-44",14.2160989010989
"Norway",2023,"45-49",14.081010989011
"Norway",2023,"50-54",13.6265164835165
"Norway",2023,"55-59",13.1014505494505
"Norway",2023,"60-64",12.2971978021978
"Norway",2023,"65-999",11.2003304648439
"Norway",2024,"15-19",10.1298241758242
"Norway",2024,"20-24",13.0568131868132
"Norway",2024,"25-29",13.743956043956
"Norway",2024,"30-34",14.0140659340659
"Norway",2024,"35-39",14.1928791208791
"Norway",2024,"40-44",14.3183516483516
"Norway",2024,"45-49",14.184021978022
"Norway",2024,"50-54",13.7248791208791
"Norway",2024,"55-59",13.1925934065934
"Norway",2024,"60-64",12.3774725274725
"Norway",2024,"65-999",11.2643471479925
"Norway",2025,"15-19",10.1825824175824
"Norway",2025,"20-24",13.1240659340659
"Norway",2025,"25-29",13.8259340659341
"Norway",2025,"30-34",14.1034065934066
"Norway",2025,"35-39",14.2874725274725
"Norway",2025,"40-44",14.4206043956044
"Norway",2025,"45-49",14.287032967033
"Norway",2025,"50-54",13.8232417582417
"Norway",2025,"55-59",13.2837362637362
"Norway",2025,"60-64",12.4577472527472
"Norway",2025,"65-999",11.3283638311411
"Norway",2026,"15-19",10.2353406593407
"Norway",2026,"20-24",13.1913186813187
"Norway",2026,"25-29",13.9079120879121
"Norway",2026,"30-34",14.1927472527472
"Norway",2026,"35-39",14.3820659340659
"Norway",2026,"40-44",14.5228571428571
"Norway",2026,"45-49",14.3900439560439
"Norway",2026,"50-54",13.9216043956044
"Norway",2026,"55-59",13.3748791208791
"Norway",2026,"60-64",12.538021978022
"Norway",2026,"65-999",11.3923805142897
"Norway",2027,"15-19",10.2880989010989
"Norway",2027,"20-24",13.2585714285714
"Norway",2027,"25-29",13.9898901098901
"Norway",2027,"30-34",14.2820879120879
"Norway",2027,"35-39",14.4766593406593
"Norway",2027,"40-44",14.6251098901099
"Norway",2027,"45-49",14.493054945055
"Norway",2027,"50-54",14.019967032967
"Norway",2027,"55-59",13.466021978022
"Norway",2027,"60-64",12.6182967032967
"Norway",2027,"65-999",11.4563971974383
"Norway",2028,"15-19",10.3408571428571
"Norway",2028,"20-24",13.3258241758242
"Norway",2028,"25-29",14.0718681318681
"Norway",2028,"30-34",14.3714285714285
"Norway",2028,"35-39",14.5712527472527
"Norway",2028,"40-44",14.7273626373626
"Norway",2028,"45-49",14.5960659340659
"Norway",2028,"50-54",14.1183296703297
"Norway",2028,"55-59",13.5571648351648
"Norway",2028,"60-64",12.6985714285714
"Norway",2028,"65-999",11.5204138805869
"Norway",2029,"15-19",10.3936153846154
"Norway",2029,"20-24",13.3930769230769
"Norway",2029,"25-29",14.1538461538462
"Norway",2029,"30-34",14.4607692307692
"Norway",2029,"35-39",14.6658461538461
"Norway",2029,"40-44",14.8296153846154
"Norway",2029,"45-49",14.6990769230769
"Norway",2029,"50-54",14.2166923076923
"Norway",2029,"55-59",13.6483076923077
"Norway",2029,"60-64",12.7788461538461
"Norway",2029,"65-999",11.5844305637355
"Norway",2030,"15-19",10.4463736263736
"Norway",2030,"20-24",13.4603296703297
"Norway",2030,"25-29",14.2358241758242
"Norway",2030,"30-34",14.5501098901099
"Norway",2030,"35-39",14.7604395604396
"Norway",2030,"40-44",14.9318681318681
"Norway",2030,"45-49",14.8020879120879
"Norway",2030,"50-54",14.3150549450549
"Norway",2030,"55-59",13.7394505494505
"Norway",2030,"60-64",12.8591208791209
"Norway",2030,"65-999",11.6484472468841
"Norway",2031,"15-19",10.4991318681319
"Norway",2031,"20-24",13.5275824175824
"Norway",2031,"25-29",14.3178021978022
"Norway",2031,"30-34",14.6394505494505
"Norway",2031,"35-39",14.8550329670329
"Norway",2031,"40-44",15.0341208791208
"Norway",2031,"45-49",14.9050989010989
"Norway",2031,"50-54",14.4134175824176
"Norway",2031,"55-59",13.8305934065934
"Norway",2031,"60-64",12.9393956043956
"Norway",2031,"65-999",11.7124639300327
"Norway",2032,"15-19",10.5518901098901
"Norway",2032,"20-24",13.5948351648352
"Norway",2032,"25-29",14.3997802197802
"Norway",2032,"30-34",14.7287912087912
"Norway",2032,"35-39",14.9496263736264
"Norway",2032,"40-44",15.1363736263736
"Norway",2032,"45-49",15.0081098901099
"Norway",2032,"50-54",14.5117802197802
"Norway",2032,"55-59",13.9217362637362
"Norway",2032,"60-64",13.0196703296703
"Norway",2032,"65-999",11.7764806131813
"Norway",2033,"15-19",10.6046483516484
"Norway",2033,"20-24",13.6620879120879
"Norway",2033,"25-29",14.4817582417583
"Norway",2033,"30-34",14.8181318681318
"Norway",2033,"35-39",15.0442197802197
"Norway",2033,"40-44",15.2386263736263
"Norway",2033,"45-49",15.1111208791209
"Norway",2033,"50-54",14.6101428571428
"Norway",2033,"55-59",14.0128791208791
"Norway",2033,"60-64",13.099945054945
"Norway",2033,"65-999",11.8404972963299
"Norway",2034,"15-19",10.6574065934066
"Norway",2034,"20-24",13.7293406593407
"Norway",2034,"25-29",14.5637362637363
"Norway",2034,"30-34",14.9074725274725
"Norway",2034,"35-39",15.1388131868132
"Norway",2034,"40-44",15.3408791208791
"Norway",2034,"45-49",15.2141318681319
"Norway",2034,"50-54",14.7085054945055
"Norway",2034,"55-59",14.104021978022
"Norway",2034,"60-64",13.1802197802197
"Norway",2034,"65-999",11.9045139794785
"Norway",2035,"15-19",10.7101648351648
"Norway",2035,"20-24",13.7965934065934
"Norway",2035,"25-29",14.6457142857143
"Norway",2035,"30-34",14.9968131868132
"Norway",2035,"35-39",15.2334065934066
"Norway",2035,"40-44",15.4431318681318
"Norway",2035,"45-49",15.3171428571428
"Norway",2035,"50-54",14.8068681318681
"Norway",2035,"55-59",14.1951648351648
"Norway",2035,"60-64",13.2604945054945
"Norway",2035,"65-999",11.9685306626272
"Norway",2036,"15-19",10.7629230769231
"Norway",2036,"20-24",13.8638461538462
"Norway",2036,"25-29",14.7276923076923
"Norway",2036,"30-34",15.0861538461538
"Norway",2036,"35-39",15.328
"Norway",2036,"40-44",15.5453846153846
"Norway",2036,"45-49",15.4201538461539
"Norway",2036,"50-54",14.9052307692308
"Norway",2036,"55-59",14.2863076923077
"Norway",2036,"60-64",13.3407692307692
"Norway",2036,"65-999",12.0325473457758
"Norway",2037,"15-19",10.8156813186813
"Norway",2037,"20-24",13.9310989010989
"Norway",2037,"25-29",14.8096703296703
"Norway",2037,"30-34",15.1754945054945
"Norway",2037,"35-39",15.4225934065934
"Norway",2037,"40-44",15.6476373626373
"Norway",2037,"45-49",15.5231648351648
"Norway",2037,"50-54",15.0035934065934
"Norway",2037,"55-59",14.3774505494505
"Norway",2037,"60-64",13.4210439560439
"Norway",2037,"65-999",12.0965640289243
"Norway",2038,"15-19",10.8684395604396
"Norway",2038,"20-24",13.9983516483517
"Norway",2038,"25-29",14.8916483516483
"Norway",2038,"30-34",15.2648351648351
"Norway",2038,"35-39",15.5171868131868
"Norway",2038,"40-44",15.7498901098901
"Norway",2038,"45-49",15.6261758241758
"Norway",2038,"50-54",15.101956043956
"Norway",2038,"55-59",14.4685934065934
"Norway",2038,"60-64",13.5013186813187
"Norway",2038,"65-999",12.1605807120729
"Norway",2039,"15-19",10.9211978021978
"Norway",2039,"20-24",14.0656043956044
"Norway",2039,"25-29",14.9736263736264
"Norway",2039,"30-34",15.3541758241758
"Norway",2039,"35-39",15.6117802197802
"Norway",2039,"40-44",15.8521428571428
"Norway",2039,"45-49",15.7291868131868
"Norway",2039,"50-54",15.2003186813187
"Norway",2039,"55-59",14.5597362637362
"Norway",2039,"60-64",13.5815934065934
"Norway",2039,"65-999",12.2245973952216
"Norway",2040,"15-19",10.9739560439561
"Norway",2040,"20-24",14.1328571428571
"Norway",2040,"25-29",15.0556043956044
"Norway",2040,"30-34",15.4435164835164
"Norway",2040,"35-39",15.7063736263736
"Norway",2040,"40-44",15.9543956043956
"Norway",2040,"45-49",15.8321978021978
"Norway",2040,"50-54",15.2986813186813
"Norway",2040,"55-59",14.6508791208791
"Norway",2040,"60-64",13.6618681318681
"Norway",2040,"65-999",12.2886140783702
"Norway",2041,"15-19",11.0267142857143
"Norway",2041,"20-24",14.2001098901099
"Norway",2041,"25-29",15.1375824175824
"Norway",2041,"30-34",15.5328571428571
"Norway",2041,"35-39",15.800967032967
"Norway",2041,"40-44",16.0566483516483
"Norway",2041,"45-49",15.9352087912088
"Norway",2041,"50-54",15.3970439560439
"Norway",2041,"55-59",14.7420219780219
"Norway",2041,"60-64",13.7421428571428
"Norway",2041,"65-999",12.3526307615188
"Norway",2042,"15-19",11.0794725274725
"Norway",2042,"20-24",14.2673626373626
"Norway",2042,"25-29",15.2195604395604
"Norway",2042,"30-34",15.6221978021978
"Norway",2042,"35-39",15.8955604395604
"Norway",2042,"40-44",16.1589010989011
"Norway",2042,"45-49",16.0382197802198
"Norway",2042,"50-54",15.4954065934066
"Norway",2042,"55-59",14.8331648351648
"Norway",2042,"60-64",13.8224175824176
"Norway",2042,"65-999",12.4166474446673
"Norway",2043,"15-19",11.1322307692308
"Norway",2043,"20-24",14.3346153846154
"Norway",2043,"25-29",15.3015384615385
"Norway",2043,"30-34",15.7115384615384
"Norway",2043,"35-39",15.9901538461538
"Norway",2043,"40-44",16.2611538461538
"Norway",2043,"45-49",16.1412307692308
"Norway",2043,"50-54",15.5937692307692
"Norway",2043,"55-59",14.9243076923077
"Norway",2043,"60-64",13.9026923076923
"Norway",2043,"65-999",12.480664127816
"Norway",2044,"15-19",11.184989010989
"Norway",2044,"20-24",14.4018681318681
"Norway",2044,"25-29",15.3835164835165
"Norway",2044,"30-34",15.8008791208791
"Norway",2044,"35-39",16.0847472527472
"Norway",2044,"40-44",16.3634065934066
"Norway",2044,"45-49",16.2442417582417
"Norway",2044,"50-54",15.6921318681319
"Norway",2044,"55-59",15.0154505494505
"Norway",2044,"60-64",13.982967032967
"Norway",2044,"65-999",12.5446808109646
"Norway",2045,"15-19",11.2377472527473
"Norway",2045,"20-24",14.4691208791209
"Norway",2045,"25-29",15.4654945054945
"Norway",2045,"30-34",15.8902197802198
"Norway",2045,"35-39",16.1793406593406
"Norway",2045,"40-44",16.4656593406593
"Norway",2045,"45-49",16.3472527472527
"Norway",2045,"50-54",15.7904945054945
"Norway",2045,"55-59",15.1065934065934
"Norway",2045,"60-64",14.0632417582417
"Norway",2045,"65-999",12.6086974941132
"Norway",2046,"15-19",11.2905054945055
"Norway",2046,"20-24",14.5363736263736
"Norway",2046,"25-29",15.5474725274725
"Norway",2046,"30-34",15.9795604395604
"Norway",2046,"35-39",16.273934065934
"Norway",2046,"40-44",16.567912087912
"Norway",2046,"45-49",16.4502637362637
"Norway",2046,"50-54",15.8888571428571
"Norway",2046,"55-59",15.1977362637362
"Norway",2046,"60-64",14.1435164835165
"Norway",2046,"65-999",12.6727141772618
"Norway",2047,"15-19",11.3432637362637
"Norway",2047,"20-24",14.6036263736264
"Norway",2047,"25-29",15.6294505494506
"Norway",2047,"30-34",16.0689010989011
"Norway",2047,"35-39",16.3685274725274
"Norway",2047,"40-44",16.6701648351648
"Norway",2047,"45-49",16.5532747252747
"Norway",2047,"50-54",15.9872197802198
"Norway",2047,"55-59",15.2888791208791
"Norway",2047,"60-64",14.2237912087912
"Norway",2047,"65-999",12.7367308604104
"Norway",2048,"15-19",11.396021978022
"Norway",2048,"20-24",14.6708791208791
"Norway",2048,"25-29",15.7114285714286
"Norway",2048,"30-34",16.1582417582417
"Norway",2048,"35-39",16.4631208791209
"Norway",2048,"40-44",16.7724175824175
"Norway",2048,"45-49",16.6562857142857
"Norway",2048,"50-54",16.0855824175824
"Norway",2048,"55-59",15.3800219780219
"Norway",2048,"60-64",14.3040659340659
"Norway",2048,"65-999",12.800747543559
"Norway",2049,"15-19",11.4487802197802
"Norway",2049,"20-24",14.7381318681319
"Norway",2049,"25-29",15.7934065934066
"Norway",2049,"30-34",16.2475824175824
"Norway",2049,"35-39",16.5577142857143
"Norway",2049,"40-44",16.8746703296703
"Norway",2049,"45-49",16.7592967032967
"Norway",2049,"50-54",16.183945054945
"Norway",2049,"55-59",15.4711648351648
"Norway",2049,"60-64",14.3843406593406
"Norway",2049,"65-999",12.8647642267076
"Norway",2050,"15-19",11.5015384615385
"Norway",2050,"20-24",14.8053846153846
"Norway",2050,"25-29",15.8753846153846
"Norway",2050,"30-34",16.3369230769231
"Norway",2050,"35-39",16.6523076923077
"Norway",2050,"40-44",16.976923076923
"Norway",2050,"45-49",16.8623076923077
"Norway",2050,"50-54",16.2823076923077
"Norway",2050,"55-59",15.5623076923077
"Norway",2050,"60-64",14.4646153846153
"Norway",2050,"65-999",12.9287809098562
"Pakistan",2015,"15-19",6.13653846153846
"Pakistan",2015,"20-24",6.48115384615383
"Pakistan",2015,"25-29",5.90423076923076
"Pakistan",2015,"30-34",5.31192307692311
"Pakistan",2015,"35-39",4.67615384615385
"Pakistan",2015,"40-44",4.36961538461537
"Pakistan",2015,"45-49",3.69423076923076
"Pakistan",2015,"50-54",3.42346153846154
"Pakistan",2015,"55-59",2.94346153846153
"Pakistan",2015,"60-64",2.69153846153846
"Pakistan",2015,"65-999",2.09766228542696
"Pakistan",2016,"15-19",6.21505494505493
"Pakistan",2016,"20-24",6.57305494505493
"Pakistan",2016,"25-29",5.99052747252748
"Pakistan",2016,"30-34",5.39030769230772
"Pakistan",2016,"35-39",4.74452747252747
"Pakistan",2016,"40-44",4.43437362637363
"Pakistan",2016,"45-49",3.746989010989
"Pakistan",2016,"50-54",3.47215384615384
"Pakistan",2016,"55-59",2.98338461538461
"Pakistan",2016,"60-64",2.72784615384616
"Pakistan",2016,"65-999",2.12342018226744
"Pakistan",2017,"15-19",6.29357142857143
"Pakistan",2017,"20-24",6.66495604395604
"Pakistan",2017,"25-29",6.07682417582416
"Pakistan",2017,"30-34",5.46869230769232
"Pakistan",2017,"35-39",4.81290109890108
"Pakistan",2017,"40-44",4.49913186813185
"Pakistan",2017,"45-49",3.79974725274725
"Pakistan",2017,"50-54",3.52084615384615
"Pakistan",2017,"55-59",3.02330769230768
"Pakistan",2017,"60-64",2.76415384615385
"Pakistan",2017,"65-999",2.14917807910793
"Pakistan",2018,"15-19",6.37208791208789
"Pakistan",2018,"20-24",6.75685714285714
"Pakistan",2018,"25-29",6.16312087912087
"Pakistan",2018,"30-34",5.54707692307696
"Pakistan",2018,"35-39",4.88127472527472
"Pakistan",2018,"40-44",4.56389010989011
"Pakistan",2018,"45-49",3.85250549450549
"Pakistan",2018,"50-54",3.56953846153846
"Pakistan",2018,"55-59",3.06323076923076
"Pakistan",2018,"60-64",2.80046153846153
"Pakistan",2018,"65-999",2.17493597594842
"Pakistan",2019,"15-19",6.45060439560439
"Pakistan",2019,"20-24",6.84875824175825
"Pakistan",2019,"25-29",6.24941758241758
"Pakistan",2019,"30-34",5.62546153846156
"Pakistan",2019,"35-39",4.94964835164834
"Pakistan",2019,"40-44",4.62864835164834
"Pakistan",2019,"45-49",3.90526373626373
"Pakistan",2019,"50-54",3.61823076923076
"Pakistan",2019,"55-59",3.10315384615384
"Pakistan",2019,"60-64",2.83676923076922
"Pakistan",2019,"65-999",2.2006938727889
"Pakistan",2020,"15-19",6.52912087912085
"Pakistan",2020,"20-24",6.94065934065935
"Pakistan",2020,"25-29",6.33571428571426
"Pakistan",2020,"30-34",5.70384615384617
"Pakistan",2020,"35-39",5.01802197802198
"Pakistan",2020,"40-44",4.69340659340659
"Pakistan",2020,"45-49",3.95802197802197
"Pakistan",2020,"50-54",3.66692307692308
"Pakistan",2020,"55-59",3.14307692307692
"Pakistan",2020,"60-64",2.87307692307692
"Pakistan",2020,"65-999",2.22645176962938
"Pakistan",2021,"15-19",6.60763736263735
"Pakistan",2021,"20-24",7.03256043956043
"Pakistan",2021,"25-29",6.42201098901097
"Pakistan",2021,"30-34",5.78223076923078
"Pakistan",2021,"35-39",5.08639560439559
"Pakistan",2021,"40-44",4.75816483516482
"Pakistan",2021,"45-49",4.01078021978022
"Pakistan",2021,"50-54",3.71561538461539
"Pakistan",2021,"55-59",3.18299999999999
"Pakistan",2021,"60-64",2.90938461538461
"Pakistan",2021,"65-999",2.25220966646987
"Pakistan",2022,"15-19",6.68615384615384
"Pakistan",2022,"20-24",7.12446153846153
"Pakistan",2022,"25-29",6.50830769230768
"Pakistan",2022,"30-34",5.86061538461541
"Pakistan",2022,"35-39",5.15476923076923
"Pakistan",2022,"40-44",4.82292307692308
"Pakistan",2022,"45-49",4.06353846153846
"Pakistan",2022,"50-54",3.7643076923077
"Pakistan",2022,"55-59",3.22292307692307
"Pakistan",2022,"60-64",2.9456923076923
"Pakistan",2022,"65-999",2.27796756331035
"Pakistan",2023,"15-19",6.76467032967031
"Pakistan",2023,"20-24",7.21636263736264
"Pakistan",2023,"25-29",6.59460439560439
"Pakistan",2023,"30-34",5.93900000000002
"Pakistan",2023,"35-39",5.22314285714285
"Pakistan",2023,"40-44",4.8876813186813
"Pakistan",2023,"45-49",4.1162967032967
"Pakistan",2023,"50-54",3.813
"Pakistan",2023,"55-59",3.26284615384614
"Pakistan",2023,"60-64",2.982
"Pakistan",2023,"65-999",2.30372546015083
"Pakistan",2024,"15-19",6.8431868131868
"Pakistan",2024,"20-24",7.30826373626374
"Pakistan",2024,"25-29",6.68090109890107
"Pakistan",2024,"30-34",6.01738461538463
"Pakistan",2024,"35-39",5.29151648351649
"Pakistan",2024,"40-44",4.95243956043956
"Pakistan",2024,"45-49",4.16905494505494
"Pakistan",2024,"50-54",3.86169230769231
"Pakistan",2024,"55-59",3.30276923076921
"Pakistan",2024,"60-64",3.01830769230769
"Pakistan",2024,"65-999",2.32948335699132
"Pakistan",2025,"15-19",6.92170329670327
"Pakistan",2025,"20-24",7.40016483516484
"Pakistan",2025,"25-29",6.76719780219778
"Pakistan",2025,"30-34",6.09576923076926
"Pakistan",2025,"35-39",5.3598901098901
"Pakistan",2025,"40-44",5.01719780219778
"Pakistan",2025,"45-49",4.22181318681318
"Pakistan",2025,"50-54",3.91038461538461
"Pakistan",2025,"55-59",3.3426923076923
"Pakistan",2025,"60-64",3.05461538461537
"Pakistan",2025,"65-999",2.3552412538318
"Pakistan",2026,"15-19",7.00021978021977
"Pakistan",2026,"20-24",7.49206593406592
"Pakistan",2026,"25-29",6.8534945054945
"Pakistan",2026,"30-34",6.17415384615387
"Pakistan",2026,"35-39",5.42826373626372
"Pakistan",2026,"40-44",5.08195604395604
"Pakistan",2026,"45-49",4.27457142857142
"Pakistan",2026,"50-54",3.95907692307692
"Pakistan",2026,"55-59",3.38261538461538
"Pakistan",2026,"60-64",3.09092307692308
"Pakistan",2026,"65-999",2.38099915067228
"Pakistan",2027,"15-19",7.07873626373626
"Pakistan",2027,"20-24",7.58396703296702
"Pakistan",2027,"25-29",6.93979120879121
"Pakistan",2027,"30-34",6.25253846153848
"Pakistan",2027,"35-39",5.49663736263736
"Pakistan",2027,"40-44",5.14671428571427
"Pakistan",2027,"45-49",4.32732967032966
"Pakistan",2027,"50-54",4.00776923076923
"Pakistan",2027,"55-59",3.42253846153845
"Pakistan",2027,"60-64",3.12723076923076
"Pakistan",2027,"65-999",2.40675704751277
"Pakistan",2028,"15-19",7.15725274725273
"Pakistan",2028,"20-24",7.67586813186813
"Pakistan",2028,"25-29",7.02608791208789
"Pakistan",2028,"30-34",6.33092307692309
"Pakistan",2028,"35-39",5.56501098901097
