"country","age_grp","year","lta"
"Kuwait","40-44",2017,0.865681194120711
"Kuwait","40-44",2018,0.868627173138521
"Kuwait","40-44",2019,0.871518128503175
"Kuwait","40-44",2020,0.874354668443995
"Kuwait","40-44",2021,0.877137413427059
"Kuwait","40-44",2022,0.879866995122551
"Kuwait","40-44",2023,0.882544055400754
"Kuwait","40-44",2024,0.885169245357253
"Kuwait","40-44",2025,0.887743224367761
"Kuwait","40-44",2026,0.890266659172907
"Kuwait","40-44",2027,0.892740222993213
"Kuwait","40-44",2028,0.89516459467441
"Kuwait","40-44",2029,0.897540457863157
"Kuwait","40-44",2030,0.899868500213119
"Kuwait","40-44",2031,0.90214941262135
"Kuwait","40-44",2032,0.904383888494781
"Kuwait","40-44",2033,0.906572623046603
"Kuwait","40-44",2034,0.908716312622267
"Kuwait","40-44",2035,0.910815654054738
"Kuwait","40-44",2036,0.912871344048639
"Kuwait","40-44",2037,0.914884078592836
"Kuwait","40-44",2038,0.916854552400991
"Kuwait","40-44",2039,0.918783458379575
"Kuwait","40-44",2040,0.920671487122797
"Kuwait","40-44",2041,0.922519326433873
"Kuwait","40-44",2042,0.924327660872046
"Kuwait","40-44",2043,0.926097171324725
"Kuwait","40-44",2044,0.927828534604115
"Kuwait","40-44",2045,0.92952242306769
"Kuwait","40-44",2046,0.931179504261827
"Kuwait","40-44",2047,0.932800440587946
"Kuwait","40-44",2048,0.934385888990459
"Kuwait","40-44",2049,0.935936500665853
"Kuwait","40-44",2050,0.937452920792208
"Kyrgyz Republic","15-19",2015,0.232962241557818
"Kyrgyz Republic","15-19",2016,0.22934014331599
"Kyrgyz Republic","15-19",2017,0.225757786196641
"Kyrgyz Republic","15-19",2018,0.222215251502703
"Kyrgyz Republic","15-19",2019,0.218712602383395
"Kyrgyz Republic","15-19",2020,0.215249884194125
"Kyrgyz Republic","15-19",2021,0.211827124865912
"Kyrgyz Republic","15-19",2022,0.208444335283501
"Kyrgyz Republic","15-19",2023,0.205101509671301
"Kyrgyz Republic","15-19",2024,0.201798625986368
"Kyrgyz Republic","15-19",2025,0.198535646317576
"Kyrgyz Republic","15-19",2026,0.195312517290242
"Kyrgyz Republic","15-19",2027,0.192129170475393
"Kyrgyz Republic","15-19",2028,0.188985522802948
"Kyrgyz Republic","15-19",2029,0.185881476978078
"Kyrgyz Republic","15-19",2030,0.182816921900039
"Kyrgyz Republic","15-19",2031,0.179791733082796
"Kyrgyz Republic","15-19",2032,0.176805773076767
"Kyrgyz Republic","15-19",2033,0.173858891891061
"Kyrgyz Republic","15-19",2034,0.170950927415597
"Kyrgyz Republic","15-19",2035,0.168081705842491
"Kyrgyz Republic","15-19",2036,0.16525104208619
"Kyrgyz Republic","15-19",2037,0.162458740201774
"Kyrgyz Republic","15-19",2038,0.159704593800938
"Kyrgyz Republic","15-19",2039,0.15698838646515
"Kyrgyz Republic","15-19",2040,0.15430989215554
"Kyrgyz Republic","15-19",2041,0.151668875619067
"Kyrgyz Republic","15-19",2042,0.149065092790558
"Kyrgyz Republic","15-19",2043,0.146498291190231
"Kyrgyz Republic","15-19",2044,0.143968210316349
"Kyrgyz Republic","15-19",2045,0.141474582032641
"Kyrgyz Republic","15-19",2046,0.139017130950205
"Kyrgyz Republic","15-19",2047,0.136595574803583
"Kyrgyz Republic","15-19",2048,0.134209624820746
"Kyrgyz Republic","15-19",2049,0.131858986086738
"Kyrgyz Republic","15-19",2050,0.129543357900758
"Kyrgyz Republic","20-24",2015,0.566951671425183
"Kyrgyz Republic","20-24",2016,0.557772414648436
"Kyrgyz Republic","20-24",2017,0.548553517827777
"Kyrgyz Republic","20-24",2018,0.539301174087022
"Kyrgyz Republic","20-24",2019,0.530021668226572
"Kyrgyz Republic","20-24",2020,0.520721359864931
"Kyrgyz Republic","20-24",2021,0.511406666144136
"Kyrgyz Republic","20-24",2022,0.502084044098036
"Kyrgyz Republic","20-24",2023,0.492759972785951
"Kyrgyz Republic","20-24",2024,0.483440935296388
"Kyrgyz Republic","20-24",2025,0.474133400727032
"Kyrgyz Republic","20-24",2026,0.464843806247234
"Kyrgyz Republic","20-24",2027,0.455578539348621
"Kyrgyz Republic","20-24",2028,0.446343920387323
"Kyrgyz Republic","20-24",2029,0.437146185518604
"Kyrgyz Republic","20-24",2030,0.427991470120544
"Kyrgyz Republic","20-24",2031,0.418885792798792
"Kyrgyz Republic","20-24",2032,0.409835040058473
"Kyrgyz Republic","20-24",2033,0.400844951723093
"Kyrgyz Republic","20-24",2034,0.391921107172897
"Kyrgyz Republic","20-24",2035,0.383068912467635
"Kyrgyz Republic","20-24",2036,0.374293588410284
"Kyrgyz Republic","20-24",2037,0.365600159599943
"Kyrgyz Republic","20-24",2038,0.356993444513146
"Kyrgyz Republic","20-24",2039,0.348478046644122
"Kyrgyz Republic","20-24",2040,0.340058346725449
"Kyrgyz Republic","20-24",2041,0.331738496041929
"Kyrgyz Republic","20-24",2042,0.323522410841702
"Kyrgyz Republic","20-24",2043,0.315413767840527
"Kyrgyz Republic","20-24",2044,0.307416000807001
"Kyrgyz Republic","20-24",2045,0.299532298209248
"Kyrgyz Republic","20-24",2046,0.291765601896432
"Kyrgyz Republic","20-24",2047,0.284118606782294
"Kyrgyz Republic","20-24",2048,0.27659376149196
"Kyrgyz Republic","20-24",2049,0.26919326992836
"Kyrgyz Republic","20-24",2050,0.261919093709994
"Kyrgyz Republic","25-29",2015,0.711384364994403
"Kyrgyz Republic","25-29",2016,0.701525769373822
"Kyrgyz Republic","25-29",2017,0.691476469234468
"Kyrgyz Republic","25-29",2018,0.681242558271746
"Kyrgyz Republic","25-29",2019,0.670830780630851
"Kyrgyz Republic","25-29",2020,0.660248525503241
"Kyrgyz Republic","25-29",2021,0.64950381723807
"Kyrgyz Republic","25-29",2022,0.638605300844709
"Kyrgyz Republic","25-29",2023,0.627562222813201
"Kyrgyz Republic","25-29",2024,0.616384407234717
"Kyrgyz Republic","25-29",2025,0.605082227262267
"Kyrgyz Republic","25-29",2026,0.593666572012598
"Kyrgyz Republic","25-29",2027,0.582148809072101
"Kyrgyz Republic","25-29",2028,0.570540742831219
"Kyrgyz Republic","25-29",2029,0.558854568932526
"Kyrgyz Republic","25-29",2030,0.547102825175525
"Kyrgyz Republic","25-29",2031,0.535298339275259
"Kyrgyz Republic","25-29",2032,0.523454173920961
"Kyrgyz Republic","25-29",2033,0.511583569623591
"Kyrgyz Republic","25-29",2034,0.499699885876587
"Kyrgyz Republic","25-29",2035,0.487816541181622
"Kyrgyz Republic","25-29",2036,0.475946952509492
"Kyrgyz Republic","25-29",2037,0.464104474775698
"Kyrgyz Republic","25-29",2038,0.452302340909952
"Kyrgyz Republic","25-29",2039,0.440553603089084
"Kyrgyz Republic","25-29",2040,0.428871075683946
"Kyrgyz Republic","25-29",2041,0.417267280442984
"Kyrgyz Republic","25-29",2042,0.405754394399459
"Kyrgyz Republic","25-29",2043,0.394344200946087
"Kyrgyz Republic","25-29",2044,0.383048044471599
"Kyrgyz Republic","25-29",2045,0.371876788899503
"Kyrgyz Republic","25-29",2046,0.360840780411109
"Kyrgyz Republic","25-29",2047,0.349949814574255
"Kyrgyz Republic","25-29",2048,0.339213108037458
"Kyrgyz Republic","25-29",2049,0.328639274887212
"Kyrgyz Republic","25-29",2050,0.318236307705833
"Kyrgyz Republic","30-34",2015,0.740788252487875
"Kyrgyz Republic","30-34",2016,0.730189523606991
"Kyrgyz Republic","30-34",2017,0.719321628627763
"Kyrgyz Republic","30-34",2018,0.708190920171751
"Kyrgyz Republic","30-34",2019,0.696804859923739
"Kyrgyz Republic","30-34",2020,0.685172030305714
"Kyrgyz Republic","30-34",2021,0.673302137225114
"Kyrgyz Republic","30-34",2022,0.661206003295635
"Kyrgyz Republic","30-34",2023,0.648895551040791
"Kyrgyz Republic","30-34",2024,0.636383775721269
"Kyrgyz Republic","30-34",2025,0.623684707575171
"Kyrgyz Republic","30-34",2026,0.610813363422591
"Kyrgyz Republic","30-34",2027,0.5977856877598
"Kyrgyz Republic","30-34",2028,0.584618483649265
"Kyrgyz Republic","30-34",2029,0.571329333895746
"Kyrgyz Republic","30-34",2030,0.557936513180798
"Kyrgyz Republic","30-34",2031,0.544458892003235
"Kyrgyz Republic","30-34",2032,0.530915833436453
"Kyrgyz Republic","30-34",2033,0.517327083860041
"Kyrgyz Republic","30-34",2034,0.503712658948371
"Kyrgyz Republic","30-34",2035,0.490092726298997
"Kyrgyz Republic","30-34",2036,0.476487486155209
"Kyrgyz Republic","30-34",2037,0.462917051718126
"Kyrgyz Republic","30-34",2038,0.449401330552481
"Kyrgyz Republic","30-34",2039,0.435959908566741
"Kyrgyz Republic","30-34",2040,0.422611937993089
"Kyrgyz Republic","30-34",2041,0.409376030707864
"Kyrgyz Republic","30-34",2042,0.39627015812111
"Kyrgyz Republic","30-34",2043,0.383311558728372
"Kyrgyz Republic","30-34",2044,0.370516654263118
"Kyrgyz Republic","30-34",2045,0.357900975218864
"Kyrgyz Republic","30-34",2046,0.345479096330986
"Kyrgyz Republic","30-34",2047,0.33326458242475
"Kyrgyz Republic","30-34",2048,0.321269944852808
"Kyrgyz Republic","30-34",2049,0.30950660856722
"Kyrgyz Republic","30-34",2050,0.297984889702001
"Kyrgyz Republic","35-39",2015,0.778621057375317
"Kyrgyz Republic","35-39",2016,0.769122078859162
"Kyrgyz Republic","35-39",2017,0.75934149337193
"Kyrgyz Republic","35-39",2018,0.749281640554206
"Kyrgyz Republic","35-39",2019,0.738945841323808
"Kyrgyz Republic","35-39",2020,0.728338436021503
"Kyrgyz Republic","35-39",2021,0.717464816726748
"Kyrgyz Republic","35-39",2022,0.70633145292182
"Kyrgyz Republic","35-39",2023,0.694945909716326
"Kyrgyz Republic","35-39",2024,0.683316857896796
"Kyrgyz Republic","35-39",2025,0.67145407513877
"Kyrgyz Republic","35-39",2026,0.659368437811111
"Kyrgyz Republic","35-39",2027,0.647071902914145
"Kyrgyz Republic","35-39",2028,0.634577479823086
"Kyrgyz Republic","35-39",2029,0.621899191654298
"Kyrgyz Republic","35-39",2030,0.609052026231663
"Kyrgyz Republic","35-39",2031,0.596051876800349
"Kyrgyz Republic","35-39",2032,0.582915472811831
"Kyrgyz Republic","35-39",2033,0.569660301282765
"Kyrgyz Republic","35-39",2034,0.556304519406628
"Kyrgyz Republic","35-39",2035,0.542866859265976
"Kyrgyz Republic","35-39",2036,0.529366525650044
"Kyrgyz Republic","35-39",2037,0.5158230881224
"Kyrgyz Republic","35-39",2038,0.502256368602289
"Kyrgyz Republic","35-39",2039,0.488686325817416
"Kyrgyz Republic","35-39",2040,0.475132938052197
"Kyrgyz Republic","35-39",2041,0.46161608565188
"Kyrgyz Republic","35-39",2042,0.448155434748093
"Kyrgyz Republic","35-39",2043,0.4347703236454
"Kyrgyz Republic","35-39",2044,0.421479653251812
"Kyrgyz Republic","35-39",2045,0.408301782851134
"Kyrgyz Republic","35-39",2046,0.395254432403922
"Kyrgyz Republic","35-39",2047,0.382354592430412
"Kyrgyz Republic","35-39",2048,0.369618442377022
"Kyrgyz Republic","35-39",2049,0.357061278202563
"Kyrgyz Republic","35-39",2050,0.34469744974589
"Kyrgyz Republic","40-44",2015,0.803454178780278
"Kyrgyz Republic","40-44",2016,0.795143032809382
"Kyrgyz Republic","40-44",2017,0.786573797837827
"Kyrgyz Republic","40-44",2018,0.777746301857322
"Kyrgyz Republic","40-44",2019,0.768661076109608
"Kyrgyz Republic","40-44",2020,0.759319394925665
"Kyrgyz Republic","40-44",2021,0.749723312986198
"Kyrgyz Republic","40-44",2022,0.739875699410146
"Kyrgyz Republic","40-44",2023,0.729780268067533
"Kyrgyz Republic","40-44",2024,0.719441603512236
"Kyrgyz Republic","40-44",2025,0.708865181940326
"Kyrgyz Republic","40-44",2026,0.698057386601723
"Kyrgyz Republic","40-44",2027,0.687025517127384
"Kyrgyz Republic","40-44",2028,0.67577779228172
"Kyrgyz Republic","40-44",2029,0.664323345710603
"Kyrgyz Republic","40-44",2030,0.652672214328751
"Kyrgyz Republic","40-44",2031,0.640835319075912
"Kyrgyz Republic","40-44",2032,0.628824437868058
"Kyrgyz Republic","40-44",2033,0.616652170676358
"Kyrgyz Republic","40-44",2034,0.604331896780762
"Kyrgyz Republic","40-44",2035,0.591877724364977
"Kyrgyz Republic","40-44",2036,0.579304432742299
"Kyrgyz Republic","40-44",2037,0.566627407624626
"Kyrgyz Republic","40-44",2038,0.553862569967068
"Kyrgyz Republic","40-44",2039,0.541026299034768
"Kyrgyz Republic","40-44",2040,0.528135350443665
"Kyrgyz Republic","40-44",2041,0.515206770020506
"Kyrgyz Republic","40-44",2042,0.502257804406342
"Kyrgyz Republic","40-44",2043,0.489305809390197
"Kyrgyz Republic","40-44",2044,0.476368157003343
"Kyrgyz Republic","40-44",2045,0.463462142428818
"Kyrgyz Republic","40-44",2046,0.450604891784391
"Kyrgyz Republic","40-44",2047,0.437813271820124
"Kyrgyz Republic","40-44",2048,0.425103802534656
"Kyrgyz Republic","40-44",2049,0.412492573658253
"Kyrgyz Republic","40-44",2050,0.399995165877124
"Kyrgyz Republic","45-49",2015,0.792946227888038
"Kyrgyz Republic","45-49",2016,0.785723059322448
"Kyrgyz Republic","45-49",2017,0.778318353439227
"Kyrgyz Republic","45-49",2018,0.77073242964471
"Kyrgyz Republic","45-49",2019,0.762965973351517
"Kyrgyz Republic","45-49",2020,0.755020051599112
"Kyrgyz Republic","45-49",2021,0.746896127619946
"Kyrgyz Republic","45-49",2022,0.738596074175683
"Kyrgyz Republic","45-49",2023,0.73012218548707
"Kyrgyz Republic","45-49",2024,0.721477187581764
"Kyrgyz Republic","45-49",2025,0.71266424688788
"Kyrgyz Republic","45-49",2026,0.703686976906608
"Kyrgyz Republic","45-49",2027,0.694549442805705
"Kyrgyz Republic","45-49",2028,0.68525616378649
"Kyrgyz Republic","45-49",2029,0.675812113090781
"Kyrgyz Republic","45-49",2030,0.666222715530393
"Kyrgyz Republic","45-49",2031,0.656493842440902
"Kyrgyz Republic","45-49",2032,0.646631803982603
"Kyrgyz Republic","45-49",2033,0.636643338735416
"Kyrgyz Republic","45-49",2034,0.626535600560006
"Kyrgyz Republic","45-49",2035,0.616316142724937
"Kyrgyz Republic","45-49",2036,0.6059928993282
"Kyrgyz Republic","45-49",2037,0.595574164071315
"Kyrgyz Republic","45-49",2038,0.585068566474065
"Kyrgyz Republic","45-49",2039,0.574485045648239
"Kyrgyz Republic","45-49",2040,0.563832821778018
"Kyrgyz Republic","45-49",2041,0.553121365483364
"Kyrgyz Republic","45-49",2042,0.542360365269341
"Kyrgyz Republic","45-49",2043,0.531559693289309
"Kyrgyz Republic","45-49",2044,0.520729369671835
"Kyrgyz Republic","45-49",2045,0.509879525680545
"Kyrgyz Republic","45-49",2046,0.499020365991592
"Kyrgyz Republic","45-49",2047,0.488162130385659
"Kyrgyz Republic","45-49",2048,0.477315055159156
"Kyrgyz Republic","45-49",2049,0.466489334563365
"Kyrgyz Republic","45-49",2050,0.455695082579677
"Kyrgyz Republic","50-54",2015,0.72961345237849
"Kyrgyz Republic","50-54",2016,0.727211292280206
"Kyrgyz Republic","50-54",2017,0.724795840706621
"Kyrgyz Republic","50-54",2018,0.722367166584753
"Kyrgyz Republic","50-54",2019,0.719925341558491
"Kyrgyz Republic","50-54",2020,0.717470439999146
"Kyrgyz Republic","50-54",2021,0.715002539015003
"Kyrgyz Republic","50-54",2022,0.712521718459883
"Kyrgyz Republic","50-54",2023,0.710028060940671
"Kyrgyz Republic","50-54",2024,0.707521651823795
"Kyrgyz Republic","50-54",2025,0.705002579240648
"Kyrgyz Republic","50-54",2026,0.702470934091925
"Kyrgyz Republic","50-54",2027,0.699926810050856
"Kyrgyz Republic","50-54",2028,0.697370303565322
"Kyrgyz Republic","50-54",2029,0.694801513858839
"Kyrgyz Republic","50-54",2030,0.692220542930385
"Kyrgyz Republic","50-54",2031,0.68962749555306
"Kyrgyz Republic","50-54",2032,0.687022479271571
"Kyrgyz Republic","50-54",2033,0.684405604398512
"Kyrgyz Republic","50-54",2034,0.681776984009437
"Kyrgyz Republic","50-54",2035,0.679136733936711
"Kyrgyz Republic","50-54",2036,0.67648497276213
"Kyrgyz Republic","50-54",2037,0.673821821808287
"Kyrgyz Republic","50-54",2038,0.671147405128686
"Kyrgyz Republic","50-54",2039,0.668461849496594
"Kyrgyz Republic","50-54",2040,0.665765284392617
"Kyrgyz Republic","50-54",2041,0.663057841990984
"Kyrgyz Republic","50-54",2042,0.660339657144564
"Kyrgyz Republic","50-54",2043,0.657610867368565
"Kyrgyz Republic","50-54",2044,0.654871612822953
"Kyrgyz Republic","50-54",2045,0.652122036293552
"Kyrgyz Republic","50-54",2046,0.649362283171853
"Kyrgyz Republic","50-54",2047,0.646592501433505
"Kyrgyz Republic","50-54",2048,0.643812841615496
"Kyrgyz Republic","50-54",2049,0.64102345679204
"Kyrgyz Republic","50-54",2050,0.638224502549138
"Kyrgyz Republic","55-59",2015,0.619072823299975
"Kyrgyz Republic","55-59",2016,0.620917025685295
"Kyrgyz Republic","55-59",2017,0.622757740326218
"Kyrgyz Republic","55-59",2018,0.624594920876247
"Kyrgyz Republic","55-59",2019,0.626428521382798
"Kyrgyz Republic","55-59",2020,0.628258496291126
"Kyrgyz Republic","55-59",2021,0.630084800448162
"Kyrgyz Republic","55-59",2022,0.631907389106256
"Kyrgyz Republic","55-59",2023,0.633726217926831
"Kyrgyz Republic","55-59",2024,0.635541242983945
"Kyrgyz Republic","55-59",2025,0.63735242076776
"Kyrgyz Republic","55-59",2026,0.639159708187919
"Kyrgyz Republic","55-59",2027,0.640963062576832
"Kyrgyz Republic","55-59",2028,0.642762441692867
"Kyrgyz Republic","55-59",2029,0.644557803723447
"Kyrgyz Republic","55-59",2030,0.646349107288057
"Kyrgyz Republic","55-59",2031,0.648136311441155
"Kyrgyz Republic","55-59",2032,0.649919375674988
"Kyrgyz Republic","55-59",2033,0.651698259922321
"Kyrgyz Republic","55-59",2034,0.653472924559062
"Kyrgyz Republic","55-59",2035,0.655243330406798
"Kyrgyz Republic","55-59",2036,0.657009438735243
"Kyrgyz Republic","55-59",2037,0.658771211264581
"Kyrgyz Republic","55-59",2038,0.660528610167723
"Kyrgyz Republic","55-59",2039,0.662281598072467
"Kyrgyz Republic","55-59",2040,0.664030138063566
"Kyrgyz Republic","55-59",2041,0.6657741936847
"Kyrgyz Republic","55-59",2042,0.66751372894036
"Kyrgyz Republic","55-59",2043,0.669248708297629
"Kyrgyz Republic","55-59",2044,0.670979096687883
"Kyrgyz Republic","55-59",2045,0.672704859508388
"Kyrgyz Republic","55-59",2046,0.674425962623814
"Kyrgyz Republic","55-59",2047,0.676142372367645
"Kyrgyz Republic","55-59",2048,0.677854055543513
"Kyrgyz Republic","55-59",2049,0.679560979426426
"Kyrgyz Republic","55-59",2050,0.681263111763915
"Kyrgyz Republic","60-64",2015,0.385032693817769
"Kyrgyz Republic","60-64",2016,0.390381504712067
"Kyrgyz Republic","60-64",2017,0.395756802206346
"Kyrgyz Republic","60-64",2018,0.401157409146582
"Kyrgyz Republic","60-64",2019,0.406582124361533
"Kyrgyz Republic","60-64",2020,0.412029723641605
"Kyrgyz Republic","60-64",2021,0.417498960763413
"Kyrgyz Republic","60-64",2022,0.422988568558431
"Kyrgyz Republic","60-64",2023,0.428497260023974
"Kyrgyz Republic","60-64",2024,0.434023729474551
"Kyrgyz Republic","60-64",2025,0.439566653731575
"Kyrgyz Republic","60-64",2026,0.445124693349227
"Kyrgyz Republic","60-64",2027,0.450696493874151
"Kyrgyz Republic","60-64",2028,0.456280687136544
"Kyrgyz Republic","60-64",2029,0.461875892570123
"Kyrgyz Republic","60-64",2030,0.467480718558273
"Kyrgyz Republic","60-64",2031,0.473093763803658
"Kyrgyz Republic","60-64",2032,0.478713618718487
"Kyrgyz Republic","60-64",2033,0.484338866832464
"Kyrgyz Republic","60-64",2034,0.489968086215528
"Kyrgyz Republic","60-64",2035,0.495599850912305
"Kyrgyz Republic","60-64",2036,0.501232732385224
"Kyrgyz Republic","60-64",2037,0.506865300963208
"Kyrgyz Republic","60-64",2038,0.512496127292797
"Kyrgyz Republic","60-64",2039,0.518123783788587
"Kyrgyz Republic","60-64",2040,0.523746846079868
"Kyrgyz Republic","60-64",2041,0.529363894450332
"Kyrgyz Republic","60-64",2042,0.534973515267758
"Kyrgyz Republic","60-64",2043,0.540574302400668
"Kyrgyz Republic","60-64",2044,0.54616485861889
"Kyrgyz Republic","60-64",2045,0.551743796975126
"Kyrgyz Republic","60-64",2046,0.557309742164657
"Kyrgyz Republic","60-64",2047,0.562861331860356
"Kyrgyz Republic","60-64",2048,0.568397218020325
"Kyrgyz Republic","60-64",2049,0.573916068165571
"Kyrgyz Republic","60-64",2050,0.579416566625176
"Kyrgyz Republic","65-999",2015,0.105808880847955
"Kyrgyz Republic","65-999",2016,0.104888678664041
"Kyrgyz Republic","65-999",2017,0.103975548763097
"Kyrgyz Republic","65-999",2018,0.103069452947015
"Kyrgyz Republic","65-999",2019,0.102170352938566
"Kyrgyz Republic","65-999",2020,0.101278210387582
"Kyrgyz Republic","65-999",2021,0.100392986877039
"Kyrgyz Republic","65-999",2022,0.0995146439290542
"Kyrgyz Republic","65-999",2023,0.0986431430107853
"Kyrgyz Republic","65-999",2024,0.0977784455402374
"Kyrgyz Republic","65-999",2025,0.0969205128919798
"Kyrgyz Republic","65-999",2026,0.096069306402769
"Kyrgyz Republic","65-999",2027,0.0952247873770809
"Kyrgyz Republic","65-999",2028,0.0943869170925509
"Kyrgyz Republic","65-999",2029,0.093555656805324
"Kyrgyz Republic","65-999",2030,0.0927309677553137
"Kyrgyz Republic","65-999",2031,0.0919128111713715
"Kyrgyz Republic","65-999",2032,0.0911011482763667
"Kyrgyz Republic","65-999",2033,0.0902959402921767
"Kyrgyz Republic","65-999",2034,0.0894971484445896
"Kyrgyz Republic","65-999",2035,0.0887047339681182
"Kyrgyz Republic","65-999",2036,0.0879186581107271
"Kyrgyz Republic","65-999",2037,0.0871388821384723
"Kyrgyz Republic","65-999",2038,0.0863653673400552
"Kyrgyz Republic","65-999",2039,0.0855980750312905
"Kyrgyz Republic","65-999",2040,0.0848369665594894
"Kyrgyz Republic","65-999",2041,0.0840820033077577
"Kyrgyz Republic","65-999",2042,0.0833331466992112
"Kyrgyz Republic","65-999",2043,0.0825903582011073
"Kyrgyz Republic","65-999",2044,0.0818535993288938
"Kyrgyz Republic","65-999",2045,0.0811228316501771
"Kyrgyz Republic","65-999",2046,0.0803980167886083
"Kyrgyz Republic","65-999",2047,0.0796791164276894
"Kyrgyz Republic","65-999",2048,0.0789660923144998
"Kyrgyz Republic","65-999",2049,0.078258906263344
"Kyrgyz Republic","65-999",2050,0.077557520159321
"Lao PDR","15-19",2015,0.432451721733257
"Lao PDR","15-19",2016,0.423301412097516
"Lao PDR","15-19",2017,0.414203414347311
"Lao PDR","15-19",2018,0.405163579465084
"Lao PDR","15-19",2019,0.39618760318282
"Lao PDR","15-19",2020,0.387281012524111
"Lao PDR","15-19",2021,0.378449153273076
"Lao PDR","15-19",2022,0.369697178423238
"Lao PDR","15-19",2023,0.361030037650562
"Lao PDR","15-19",2024,0.352452467845893
"Lao PDR","15-19",2025,0.343968984732916
"Lao PDR","15-19",2026,0.335583875588773
"Lao PDR","15-19",2027,0.327301193075609
"Lao PDR","15-19",2028,0.319124750182661
"Lao PDR","15-19",2029,0.311058116270308
"Lao PDR","15-19",2030,0.303104614199628
"Lao PDR","15-19",2031,0.295267318523707
"Lao PDR","15-19",2032,0.287549054710177
"Lao PDR","15-19",2033,0.27995239935829
"Lao PDR","15-19",2034,0.272479681368422
"Lao PDR","15-19",2035,0.265132984016954
"Lao PDR","15-19",2036,0.257914147885471
"Lao PDR","15-19",2037,0.250824774589731
"Lao PDR","15-19",2038,0.243866231251127
"Lao PDR","15-19",2039,0.237039655651306
"Lao PDR","15-19",2040,0.230345962009243
"Lao PDR","15-19",2041,0.223785847319195
"Lao PDR","15-19",2042,0.217359798187862
"Lao PDR","15-19",2043,0.211068098109394
"Lao PDR","15-19",2044,0.20491083511773
"Lao PDR","15-19",2045,0.198887909757104
"Lao PDR","15-19",2046,0.192999043313224
"Lao PDR","15-19",2047,0.187243786249778
"Lao PDR","15-19",2048,0.1816215267972
"Lao PDR","15-19",2049,0.17613149964337
"Lao PDR","15-19",2050,0.170772794678696
"Lao PDR","20-24",2015,0.693722322599827
"Lao PDR","20-24",2016,0.6792636203662
"Lao PDR","20-24",2017,0.664452504521872
"Lao PDR","20-24",2018,0.649310545340143
"Lao PDR","20-24",2019,0.633861810926853
"Lao PDR","20-24",2020,0.618132764062524
"Lao PDR","20-24",2021,0.602152121716184
"Lao PDR","20-24",2022,0.585950677842941
"Lao PDR","20-24",2023,0.569561091046282
"Lao PDR","20-24",2024,0.553017639664669
"Lao PDR","20-24",2025,0.536355947789402
"Lao PDR","20-24",2026,0.519612686597503
"Lao PDR","20-24",2027,0.502825256149274
"Lao PDR","20-24",2028,0.486031453419504
"Lao PDR","20-24",2029,0.469269132774913
"Lao PDR","20-24",2030,0.452575865356099
"Lao PDR","20-24",2031,0.435988603857813
"Lao PDR","20-24",2032,0.419543359025689
"Lao PDR","20-24",2033,0.403274893808681
"Lao PDR","20-24",2034,0.387216440542976
"Lao PDR","20-24",2035,0.371399445823155
"Lao PDR","20-24",2036,0.355853346872393
"Lao PDR","20-24",2037,0.340605382295394
"Lao PDR","20-24",2038,0.325680439125222
"Lao PDR","20-24",2039,0.311100937098586
"Lao PDR","20-24",2040,0.296886750151501
"Lao PDR","20-24",2041,0.28305516425137
"Lao PDR","20-24",2042,0.269620869899611
"Lao PDR","20-24",2043,0.256595986972094
"Lao PDR","20-24",2044,0.24399011902554
"Lao PDR","20-24",2045,0.231810433793037
"Lao PDR","20-24",2046,0.220061766321262
"Lao PDR","20-24",2047,0.208746741058851
"Lao PDR","20-24",2048,0.197865909180145
"Lao PDR","20-24",2049,0.187417897506582
"Lao PDR","20-24",2050,0.177399565553149
"Lao PDR","25-29",2015,0.814421477316097
"Lao PDR","25-29",2016,0.801602029059663
"Lao PDR","25-29",2017,0.788127410769102
"Lao PDR","25-29",2018,0.773995655439146
"Lao PDR","25-29",2019,0.759209300726355
"Lao PDR","25-29",2020,0.743775795901376
"Lao PDR","25-29",2021,0.727707862145552
"Lao PDR","25-29",2022,0.711023790478319
"Lao PDR","25-29",2023,0.693747661600278
"Lao PDR","25-29",2024,0.675909472677151
"Lao PDR","25-29",2025,0.657545157655926
"Lao PDR","25-29",2026,0.638696490132926
"Lao PDR","25-29",2027,0.619410861063431
"Lao PDR","25-29",2028,0.599740927627651
"Lao PDR","25-29",2029,0.579744134190807
"Lao PDR","25-29",2030,0.559482111295905
"Lao PDR","25-29",2031,0.539019963730082
"Lao PDR","25-29",2032,0.518425463601095
"Lao PDR","25-29",2033,0.497768168729641
"Lao PDR","25-29",2034,0.477118490205528
"Lao PDR","25-29",2035,0.456546735418923
"Lao PDR","25-29",2036,0.436122154080097
"Lao PDR","25-29",2037,0.415912014594485
"Lao PDR","25-29",2038,0.395980736673744
"Lao PDR","25-29",2039,0.376389103349561
"Lao PDR","25-29",2040,0.357193571812433
"Lao PDR","25-29",2041,0.338445697988031
"Lao PDR","25-29",2042,0.320191684796854
"Lao PDR","25-29",2043,0.302472058936542
"Lao PDR","25-29",2044,0.285321476085798
"Lao PDR","25-29",2045,0.26876864991817
"Lao PDR","25-29",2046,0.25283639644103
"Lao PDR","25-29",2047,0.237541782082131
"Lao PDR","25-29",2048,0.222896361704016
"Lao PDR","25-29",2049,0.20890649134419
"Lao PDR","25-29",2050,0.195573699906698
"Lao PDR","30-34",2015,0.838281118663344
